APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,seasonality,detrended,deseasonalised
umarkhed,soybean,2016,1740,3213,3587,3467,2016-02-01,Yewatmal,2,soybean_umarkhed,multiplicative,3468.125,3491.4310054222683
umarkhed,soybean,2016,1130,3250,3463,3369,2016-03-01,Yewatmal,3,soybean_umarkhed,multiplicative,3484.125,3407.9523668583743
umarkhed,soybean,2016,1300,3486,3686,3586,2016-04-01,Yewatmal,4,soybean_umarkhed,multiplicative,3507.5,3560.826030681572
umarkhed,soybean,2016,1410,3456,3661,3556,2016-05-01,Yewatmal,5,soybean_umarkhed,multiplicative,3554.125,3516.066053045448
umarkhed,soybean,2016,720,3486,3657,3571,2016-06-01,Yewatmal,6,soybean_umarkhed,multiplicative,3602.0,3596.163865117658
umarkhed,soybean,2016,290,3550,3725,3638,2016-07-01,Yewatmal,7,soybean_umarkhed,multiplicative,3609.25,3680.062543968764
umarkhed,soybean,2016,200,3600,3800,3700,2016-08-01,Yewatmal,8,soybean_umarkhed,multiplicative,3499.375,3674.0257427556653
umarkhed,soybean,2016,120,3300,3600,3500,2016-09-01,Yewatmal,9,soybean_umarkhed,multiplicative,3282.0,3460.6949340998503
manora,soybean,2014,14949,2933,3438,3187,2014-11-01,Wasim,11,soybean_manora,multiplicative,3163.625,3211.516770565892
manora,soybean,2014,12234,3002,3390,3210,2014-12-01,Wasim,12,soybean_manora,multiplicative,3167.875,3224.337950998362
manora,soybean,2015,7442,3048,3466,3166,2015-01-01,Wasim,1,soybean_manora,multiplicative,3175.625,3141.676742336409
manora,soybean,2015,4902,3055,3448,3155,2015-02-01,Wasim,2,soybean_manora,multiplicative,3186.75,3141.370601209088
manora,soybean,2015,4146,3050,3414,3156,2015-03-01,Wasim,3,soybean_manora,multiplicative,3286.125,3180.2782955462676
manora,soybean,2015,3544,3190,3570,3330,2015-04-01,Wasim,4,soybean_manora,multiplicative,3411.625,3344.873949166525
manora,soybean,2015,3587,3641,4100,3841,2015-05-01,Wasim,5,soybean_manora,multiplicative,3473.625,3811.4909561952454
manora,soybean,2015,2673,3350,3584,3484,2015-06-01,Wasim,6,soybean_manora,multiplicative,3475.375,3468.9493421909547
manora,soybean,2015,1107,3084,3477,3323,2015-07-01,Wasim,7,soybean_manora,multiplicative,3386.875,3348.5629835552113
manora,soybean,2015,857,2985,3299,3177,2015-08-01,Wasim,8,soybean_manora,multiplicative,3346.75,3191.190551502117
manora,soybean,2015,2113,3157,3394,3286,2015-09-01,Wasim,9,soybean_manora,multiplicative,3425.625,3260.754824800202
manora,soybean,2015,29252,3597,3884,3718,2015-10-01,Wasim,10,soybean_manora,multiplicative,3527.25,3701.9384771142277
manora,soybean,2015,17424,3583,3850,3720,2015-11-01,Wasim,11,soybean_manora,multiplicative,3624.0,3748.617002354916
manora,soybean,2015,12628,3418,3776,3593,2015-12-01,Wasim,12,soybean_manora,multiplicative,3660.25,3609.0486784850827
manora,soybean,2016,11042,3538,3761,3644,2016-01-01,Wasim,1,soybean_manora,multiplicative,3644.375,3616.0044374838517
manora,soybean,2016,10412,3542,3770,3650,2016-02-01,Wasim,2,soybean_manora,multiplicative,3677.625,3634.23223277755
manora,soybean,2016,4685,3557,3771,3661,2016-03-01,Wasim,3,soybean_manora,multiplicative,3729.875,3689.163130543373
manora,soybean,2016,6522,3764,4096,3918,2016-04-01,Wasim,4,soybean_manora,multiplicative,3740.375,3935.500340190524
manora,soybean,2016,4280,3617,3884,3737,2016-05-01,Wasim,5,soybean_manora,multiplicative,3727.5,3708.2899513932916
manora,soybean,2016,3587,3530,3812,3641,2016-06-01,Wasim,6,soybean_manora,multiplicative,3654.125,3625.271112203578
manora,soybean,2016,1477,3467,3683,3567,2016-07-01,Wasim,7,soybean_manora,multiplicative,3519.125,3594.4400127419317
manora,soybean,2016,2783,3313,3561,3425,2016-08-01,Wasim,8,soybean_manora,multiplicative,3351.375,3440.298281049654
manora,soybean,2016,1233,3011,3289,3150,2016-09-01,Wasim,9,soybean_manora,multiplicative,3154.25,3125.79966467457
yeotmal,soybean,2014,29381,3000,3327,3162,2014-11-01,Yewatmal,11,soybean_yeotmal,additive,3148.875,3180.6302083333335
yeotmal,soybean,2014,29381,3000,3327,3162,2014-11-01,Yewatmal,11,soybean_yeotmal,additive,3212.5,3165.3177083333335
yeotmal,soybean,2015,13197,3017,3344,3162,2015-02-01,Yewatmal,2,soybean_yeotmal,additive,3148.875,3180.6302083333335
yeotmal,soybean,2015,13197,3017,3344,3162,2015-02-01,Yewatmal,2,soybean_yeotmal,additive,3212.5,3165.3177083333335
yeotmal,soybean,2014,18921,3014,3300,3163,2014-12-01,Yewatmal,12,soybean_yeotmal,additive,3154.25,3154.7552083333335
yeotmal,soybean,2015,19595,3009,3340,3176,2015-01-01,Yewatmal,1,soybean_yeotmal,additive,3166.375,3162.296875
yeotmal,soybean,2015,11255,3018,3311,3167,2015-03-01,Yewatmal,3,soybean_yeotmal,additive,3319.75,3185.6302083333335
yeotmal,soybean,2015,12384,3311,3739,3527,2015-04-01,Yewatmal,4,soybean_yeotmal,additive,3423.25,3518.7552083333335
yeotmal,soybean,2015,12338,3442,3894,3670,2015-05-01,Yewatmal,5,soybean_yeotmal,additive,3498.625,3656.296875
yeotmal,soybean,2015,11898,3335,3622,3496,2015-06-01,Yewatmal,6,soybean_yeotmal,additive,3496.375,3499.3177083333335
yeotmal,soybean,2015,4212,3217,3454,3436,2015-07-01,Yewatmal,7,soybean_yeotmal,additive,3404.0,3454.6302083333335
yeotmal,soybean,2015,5958,3029,3321,3240,2015-08-01,Yewatmal,8,soybean_yeotmal,additive,3347.375,3231.7552083333335
yeotmal,soybean,2015,4797,3064,3326,3218,2015-09-01,Yewatmal,9,soybean_yeotmal,additive,3363.25,3204.296875
yeotmal,soybean,2015,42522,3223,3731,3495,2015-10-01,Yewatmal,10,soybean_yeotmal,additive,3418.125,3498.3177083333335
yeotmal,soybean,2015,24252,3363,3758,3564,2015-11-01,Yewatmal,11,soybean_yeotmal,additive,3500.875,3582.6302083333335
yeotmal,soybean,2015,18775,3365,3700,3551,2015-12-01,Yewatmal,12,soybean_yeotmal,additive,3557.75,3542.7552083333335
yeotmal,soybean,2016,15529,3378,3731,3569,2016-01-01,Yewatmal,1,soybean_yeotmal,additive,3566.0,3555.296875
yeotmal,soybean,2016,22159,3402,3748,3599,2016-02-01,Yewatmal,2,soybean_yeotmal,additive,3599.5,3602.3177083333335
yeotmal,soybean,2016,11448,3361,3681,3526,2016-03-01,Yewatmal,3,soybean_yeotmal,additive,3654.25,3544.6302083333335
yeotmal,soybean,2016,20978,3661,4045,3857,2016-04-01,Yewatmal,4,soybean_yeotmal,additive,3678.0,3848.7552083333335
yeotmal,soybean,2016,12217,3513,3874,3701,2016-05-01,Yewatmal,5,soybean_yeotmal,additive,3699.5,3687.296875
yeotmal,soybean,2016,6482,3463,3816,3657,2016-06-01,Yewatmal,6,soybean_yeotmal,additive,3641.875,3660.3177083333335
yeotmal,soybean,2016,1269,3485,3768,3640,2016-07-01,Yewatmal,7,soybean_yeotmal,additive,3510.375,3658.6302083333335
yeotmal,soybean,2016,3539,3089,3438,3282,2016-08-01,Yewatmal,8,soybean_yeotmal,additive,3341.25,3273.7552083333335
yeotmal,soybean,2016,3350,3046,3373,3224,2016-09-01,Yewatmal,9,soybean_yeotmal,additive,3113.375,3210.296875
vadgaon peth,bitter gourd,2014,278,1634,2619,2088,2014-11-01,Kolhapur,11,bitter gourd_vadgaon peth,additive,1942.375,2020.1541666666667
vadgaon peth,bitter gourd,2014,235,1529,2293,1936,2014-12-01,Kolhapur,12,bitter gourd_vadgaon peth,additive,1953.375,1933.0916666666667
vadgaon peth,bitter gourd,2015,169,1486,2550,2064,2015-01-01,Kolhapur,1,bitter gourd_vadgaon peth,additive,1937.25,2235.883333333333
vadgaon peth,bitter gourd,2015,58,1575,2175,1825,2015-02-01,Kolhapur,2,bitter gourd_vadgaon peth,additive,1896.75,1723.8708333333334
vadgaon peth,bitter gourd,2015,50,1500,2300,1760,2015-03-01,Kolhapur,3,bitter gourd_vadgaon peth,additive,1877.875,1692.1541666666667
vadgaon peth,bitter gourd,2015,53,1520,2440,1940,2015-04-01,Kolhapur,4,bitter gourd_vadgaon peth,additive,1870.625,1937.0916666666667
vadgaon peth,bitter gourd,2015,126,1377,2455,1909,2015-05-01,Kolhapur,5,bitter gourd_vadgaon peth,additive,1887.125,2080.883333333333
vadgaon peth,bitter gourd,2015,110,1622,2333,1922,2015-06-01,Kolhapur,6,bitter gourd_vadgaon peth,additive,1856.875,1820.8708333333334
vadgaon peth,bitter gourd,2015,118,1310,2200,1795,2015-07-01,Kolhapur,7,bitter gourd_vadgaon peth,additive,1701.625,1727.1541666666667
vadgaon peth,bitter gourd,2015,204,1237,1984,1663,2015-08-01,Kolhapur,8,bitter gourd_vadgaon peth,additive,1549.125,1660.0916666666667
vadgaon peth,bitter gourd,2015,97,717,1156,944,2015-09-01,Kolhapur,9,bitter gourd_vadgaon peth,additive,1526.25,1115.8833333333332
vadgaon peth,bitter gourd,2015,60,1083,1958,1667,2015-10-01,Kolhapur,10,bitter gourd_vadgaon peth,additive,1609.0,1565.8708333333334
vadgaon peth,bitter gourd,2015,91,1178,2278,1867,2015-11-01,Kolhapur,11,bitter gourd_vadgaon peth,additive,1855.25,1799.1541666666667
vadgaon peth,bitter gourd,2015,144,1471,2765,2253,2015-12-01,Kolhapur,12,bitter gourd_vadgaon peth,additive,2076.375,2250.0916666666667
vadgaon peth,bitter gourd,2016,136,1682,2706,2324,2016-01-01,Kolhapur,1,bitter gourd_vadgaon peth,additive,2132.75,2495.883333333333
vadgaon peth,bitter gourd,2016,117,1433,2472,2056,2016-02-01,Kolhapur,2,bitter gourd_vadgaon peth,additive,2119.5,1954.8708333333334
vadgaon peth,bitter gourd,2016,114,1300,2329,1929,2016-03-01,Kolhapur,3,bitter gourd_vadgaon peth,additive,2102.5,1861.1541666666667
vadgaon peth,bitter gourd,2016,100,1510,2495,2085,2016-04-01,Kolhapur,4,bitter gourd_vadgaon peth,additive,2252.875,2082.0916666666667
vadgaon peth,bitter gourd,2016,100,1689,2739,2356,2016-05-01,Kolhapur,5,bitter gourd_vadgaon peth,additive,2539.0,2527.883333333333
vadgaon peth,bitter gourd,2016,75,2127,3700,3227,2016-06-01,Kolhapur,6,bitter gourd_vadgaon peth,additive,2687.625,3125.8708333333334
vadgaon peth,bitter gourd,2016,137,2079,3568,3047,2016-07-01,Kolhapur,7,bitter gourd_vadgaon peth,additive,2573.375,2979.1541666666667
vadgaon peth,bitter gourd,2016,200,1356,2600,2156,2016-08-01,Kolhapur,8,bitter gourd_vadgaon peth,additive,2287.25,2153.0916666666667
vadgaon peth,bitter gourd,2016,141,762,1700,1371,2016-09-01,Kolhapur,9,bitter gourd_vadgaon peth,additive,1951.0,1542.8833333333332
jalna,soybean,2014,77190,2942,3300,3235,2014-11-01,Jalna,11,soybean_jalna,additive,3166.5,3272.421875
jalna,soybean,2014,25957,2999,3266,3237,2014-12-01,Jalna,12,soybean_jalna,additive,3225.25,3230.109375
jalna,soybean,2015,13225,3123,4538,3309,2015-01-01,Jalna,1,soybean_jalna,additive,3265.5,3271.1510416666665
jalna,soybean,2015,8658,3051,3306,3277,2015-02-01,Jalna,2,soybean_jalna,additive,3305.5,3284.3177083333335
jalna,soybean,2015,5245,3035,3266,3243,2015-03-01,Jalna,3,soybean_jalna,additive,3404.375,3280.421875
jalna,soybean,2015,3800,3321,3593,3549,2015-04-01,Jalna,4,soybean_jalna,additive,3496.625,3542.109375
jalna,soybean,2015,3092,3517,3851,3788,2015-05-01,Jalna,5,soybean_jalna,additive,3543.5,3750.1510416666665
jalna,soybean,2015,6037,3268,3608,3536,2015-06-01,Jalna,6,soybean_jalna,additive,3512.625,3543.3177083333335
jalna,soybean,2015,6037,3268,3608,3536,2015-06-01,Jalna,6,soybean_jalna,additive,3544.5,3529.109375
jalna,soybean,2015,14549,3147,3632,3536,2015-12-01,Jalna,12,soybean_jalna,additive,3512.625,3543.3177083333335
jalna,soybean,2015,14549,3147,3632,3536,2015-12-01,Jalna,12,soybean_jalna,additive,3544.5,3529.109375
jalna,soybean,2015,1744,3179,3384,3359,2015-07-01,Jalna,7,soybean_jalna,additive,3400.875,3396.421875
jalna,soybean,2015,1326,3042,3217,3186,2015-08-01,Jalna,8,soybean_jalna,additive,3322.625,3179.109375
jalna,soybean,2015,3226,3038,3324,3257,2015-09-01,Jalna,9,soybean_jalna,additive,3337.0,3219.1510416666665
jalna,soybean,2015,141068,2910,3716,3441,2015-10-01,Jalna,10,soybean_jalna,additive,3407.0,3448.3177083333335
jalna,soybean,2015,44458,3100,3713,3569,2015-11-01,Jalna,11,soybean_jalna,additive,3488.375,3606.421875
jalna,soybean,2016,6024,3286,3649,3558,2016-01-01,Jalna,1,soybean_jalna,additive,3569.0,3520.1510416666665
jalna,soybean,2016,4254,3143,3656,3589,2016-02-01,Jalna,2,soybean_jalna,additive,3615.0,3596.3177083333335
jalna,soybean,2016,6953,3197,3679,3617,2016-03-01,Jalna,3,soybean_jalna,additive,3682.375,3654.421875
jalna,soybean,2016,1604,3549,3929,3856,2016-04-01,Jalna,4,soybean_jalna,additive,3723.625,3849.109375
jalna,soybean,2016,1721,3578,3816,3777,2016-05-01,Jalna,5,soybean_jalna,additive,3724.125,3739.1510416666665
jalna,soybean,2016,2625,3396,3786,3700,2016-06-01,Jalna,6,soybean_jalna,additive,3651.0,3707.3177083333335
jalna,soybean,2016,834,3282,3543,3510,2016-07-01,Jalna,7,soybean_jalna,additive,3508.875,3547.421875
jalna,soybean,2016,732,3224,3420,3378,2016-08-01,Jalna,8,soybean_jalna,additive,3281.875,3371.109375
jalna,soybean,2016,468,3020,3148,3118,2016-09-01,Jalna,9,soybean_jalna,additive,3034.625,3080.1510416666665
shahapur,ghosali(bhaji),2014,42,1679,2143,2000,2014-11-01,Thane,11,ghosali(bhaji)_shahapur,multiplicative,1670.875,1865.058708296166
shahapur,ghosali(bhaji),2014,18,1320,1900,1720,2014-12-01,Thane,12,ghosali(bhaji)_shahapur,multiplicative,1935.625,2028.1253520402536
shahapur,ghosali(bhaji),2015,239,1980,2595,2375,2015-01-01,Thane,1,ghosali(bhaji)_shahapur,multiplicative,2030.75,2379.8523378281943
shahapur,ghosali(bhaji),2015,107,1889,2400,2178,2015-02-01,Thane,2,ghosali(bhaji)_shahapur,multiplicative,1939.75,2013.659585368191
shahapur,ghosali(bhaji),2015,40,1300,1933,1700,2015-03-01,Thane,3,ghosali(bhaji)_shahapur,multiplicative,1771.25,1585.2999020517411
shahapur,ghosali(bhaji),2015,39,1062,1454,1292,2015-04-01,Thane,4,ghosali(bhaji)_shahapur,multiplicative,1606.125,1523.4522993232601
shahapur,ghosali(bhaji),2015,101,1104,1675,1455,2015-05-01,Thane,5,ghosali(bhaji)_shahapur,multiplicative,1594.5,1457.9726953852726
shahapur,ghosali(bhaji),2015,85,1473,1973,1777,2015-06-01,Thane,6,ghosali(bhaji)_shahapur,multiplicative,1638.375,1642.916934434929
shahapur,ghosali(bhaji),2015,127,1700,2195,2008,2015-07-01,Thane,7,ghosali(bhaji)_shahapur,multiplicative,1596.75,1872.5189431293506
shahapur,ghosali(bhaji),2015,223,1022,1517,1335,2015-08-01,Thane,8,ghosali(bhaji)_shahapur,multiplicative,1518.875,1574.1554331242664
shahapur,ghosali(bhaji),2015,284,908,1204,1079,2015-09-01,Thane,9,ghosali(bhaji)_shahapur,multiplicative,1398.375,1081.204493691209
shahapur,ghosali(bhaji),2015,164,1174,1761,1530,2015-10-01,Thane,10,ghosali(bhaji)_shahapur,multiplicative,1357.0,1414.5542541842665
shahapur,ghosali(bhaji),2015,60,1000,1482,1291,2015-11-01,Thane,11,ghosali(bhaji)_shahapur,multiplicative,1600.375,1203.8953962051753
shahapur,ghosali(bhaji),2015,97,1453,1905,1721,2015-12-01,Thane,12,ghosali(bhaji)_shahapur,multiplicative,1904.25,2029.3044946867885
shahapur,ghosali(bhaji),2016,103,2353,2827,2640,2016-01-01,Thane,1,ghosali(bhaji)_shahapur,multiplicative,2196.125,2645.39375657534
shahapur,ghosali(bhaji),2016,108,2075,2613,2400,2016-02-01,Thane,2,ghosali(bhaji)_shahapur,multiplicative,2401.625,2218.908634014536
shahapur,ghosali(bhaji),2016,139,2478,2956,2756,2016-03-01,Thane,3,ghosali(bhaji)_shahapur,multiplicative,2395.625,2570.0509000321167
shahapur,ghosali(bhaji),2016,152,1646,2123,1900,2016-04-01,Thane,4,ghosali(bhaji)_shahapur,multiplicative,2460.25,2240.371028416559
shahapur,ghosali(bhaji),2016,217,2067,2638,2413,2016-05-01,Thane,5,ghosali(bhaji)_shahapur,multiplicative,2558.75,2417.9299752334455
nandurbar,maize,2014,28959,1106,1447,1288,2014-11-01,Nandurbar,11,maize_nandurbar,multiplicative,1269.25,1262.9219650571215
nandurbar,maize,2014,30399,1177,1523,1351,2014-12-01,Nandurbar,12,maize_nandurbar,multiplicative,1300.25,1361.8067710820326
nandurbar,maize,2015,21435,1233,1541,1385,2015-01-01,Nandurbar,1,maize_nandurbar,multiplicative,1345.875,1362.9867010156754
nandurbar,maize,2015,21435,1233,1541,1385,2015-01-01,Nandurbar,1,maize_nandurbar,multiplicative,1267.0,1425.0031457122395
nandurbar,maize,2015,2925,1286,1432,1385,2015-06-01,Nandurbar,6,maize_nandurbar,multiplicative,1345.875,1362.9867010156754
nandurbar,maize,2015,2925,1286,1432,1385,2015-06-01,Nandurbar,6,maize_nandurbar,multiplicative,1267.0,1425.0031457122395
nandurbar,maize,2015,6104,1135,1364,1251,2015-02-01,Nandurbar,2,maize_nandurbar,multiplicative,1346.875,1287.1328052606582
nandurbar,maize,2015,2094,1424,1571,1505,2015-03-01,Nandurbar,3,maize_nandurbar,multiplicative,1300.75,1475.6968613439192
nandurbar,maize,2015,15167,1003,1313,1142,2015-04-01,Nandurbar,4,maize_nandurbar,multiplicative,1297.5,1151.1349611959151
nandurbar,maize,2015,28033,1069,1369,1225,2015-05-01,Nandurbar,5,maize_nandurbar,multiplicative,1279.375,1205.5297536059222
nandurbar,maize,2015,214,1200,1234,1226,2015-07-01,Nandurbar,7,maize_nandurbar,multiplicative,1318.0,1202.1291375466078
nandurbar,maize,2015,113,1311,1322,1322,2015-08-01,Nandurbar,8,maize_nandurbar,multiplicative,1322.375,1332.5747974614708
nandurbar,maize,2015,1242,1387,1471,1453,2015-09-01,Nandurbar,9,maize_nandurbar,multiplicative,1323.25,1429.9059036648205
nandurbar,maize,2015,38087,1088,1299,1192,2015-10-01,Nandurbar,10,maize_nandurbar,multiplicative,1374.0,1226.4287001364544
nandurbar,maize,2015,20861,1286,1560,1426,2015-11-01,Nandurbar,11,maize_nandurbar,multiplicative,1407.625,1398.235032741813
nandurbar,maize,2015,31763,1388,1637,1528,2015-12-01,Nandurbar,12,maize_nandurbar,multiplicative,1452.0,1540.2226100764958
nandurbar,maize,2016,9556,1457,1564,1516,2016-01-01,Nandurbar,1,maize_nandurbar,multiplicative,1488.0,1491.9045767074108
nandurbar,maize,2016,6553,1390,1555,1484,2016-02-01,Nandurbar,2,maize_nandurbar,multiplicative,1479.125,1526.8625763443779
nandurbar,maize,2016,8399,1301,1505,1422,2016-03-01,Nandurbar,3,maize_nandurbar,multiplicative,1464.125,1394.312914837909
nandurbar,maize,2016,22879,1323,1550,1461,2016-04-01,Nandurbar,4,maize_nandurbar,multiplicative,1465.75,1472.6866710220945
nandurbar,maize,2016,21311,1327,1563,1463,2016-05-01,Nandurbar,5,maize_nandurbar,multiplicative,1507.625,1439.74696287793
nandurbar,maize,2016,735,1458,1570,1550,2016-06-01,Nandurbar,6,maize_nandurbar,multiplicative,1555.375,1594.7688634324702
nandurbar,maize,2016,21,1631,1691,1691,2016-07-01,Nandurbar,7,maize_nandurbar,multiplicative,1580.0,1658.0753438754598
nandurbar,maize,2016,31,1546,1574,1574,2016-08-01,Nandurbar,8,maize_nandurbar,multiplicative,1542.0,1586.5905682332489
nandurbar,maize,2016,738,1476,1569,1547,2016-09-01,Nandurbar,9,maize_nandurbar,multiplicative,1459.0,1522.4118602680503
partur,sorgum(jawar),2014,22,1056,1147,1128,2014-12-01,Jalna,12,sorgum(jawar)_partur,multiplicative,1320.375,1113.411535265743
partur,sorgum(jawar),2015,201,1128,1784,1212,2015-01-01,Jalna,1,sorgum(jawar)_partur,multiplicative,1237.25,1235.4432504428175
partur,sorgum(jawar),2015,190,1138,1424,1243,2015-02-01,Jalna,2,sorgum(jawar)_partur,multiplicative,1290.375,1265.2436661534061
partur,sorgum(jawar),2015,554,1168,1544,1342,2015-03-01,Jalna,3,sorgum(jawar)_partur,multiplicative,1382.375,1311.2465135354175
partur,sorgum(jawar),2015,897,1492,1772,1601,2015-04-01,Jalna,4,sorgum(jawar)_partur,multiplicative,1435.375,1580.2942091848001
partur,sorgum(jawar),2015,842,1329,1703,1475,2015-05-01,Jalna,5,sorgum(jawar)_partur,multiplicative,1441.625,1503.5303584184455
partur,sorgum(jawar),2015,567,1232,1554,1404,2015-06-01,Jalna,6,sorgum(jawar)_partur,multiplicative,1397.5,1429.1247846173628
partur,sorgum(jawar),2015,172,1127,1356,1231,2015-07-01,Jalna,7,sorgum(jawar)_partur,multiplicative,1355.125,1202.7902072742913
partur,sorgum(jawar),2015,204,1216,1476,1359,2015-08-01,Jalna,8,sorgum(jawar)_partur,multiplicative,1329.0,1341.424003923887
partur,sorgum(jawar),2015,333,1266,1565,1378,2015-09-01,Jalna,9,sorgum(jawar)_partur,multiplicative,1377.125,1404.654124678385
partur,sorgum(jawar),2015,160,1215,1398,1292,2015-10-01,Jalna,10,sorgum(jawar)_partur,multiplicative,1470.125,1315.1205282946103
partur,sorgum(jawar),2015,85,1540,1822,1728,2015-11-01,Jalna,11,sorgum(jawar)_partur,multiplicative,1505.625,1688.4008758488833
partur,sorgum(jawar),2015,73,1507,1666,1606,2015-12-01,Jalna,12,sorgum(jawar)_partur,multiplicative,1549.25,1585.2295440042406
partur,sorgum(jawar),2016,66,1284,1457,1415,2016-01-01,Jalna,1,sorgum(jawar)_partur,multiplicative,1578.0,1442.3698014658307
partur,sorgum(jawar),2016,828,1575,1632,1604,2016-02-01,Jalna,2,sorgum(jawar)_partur,multiplicative,1584.375,1632.7038137651355
partur,sorgum(jawar),2016,1578,1611,1716,1646,2016-03-01,Jalna,3,sorgum(jawar)_partur,multiplicative,1643.0,1608.2800009532766
partur,sorgum(jawar),2016,1572,1688,1815,1739,2016-04-01,Jalna,4,sorgum(jawar)_partur,multiplicative,1707.0,1716.5094502013537
partur,sorgum(jawar),2016,1036,1714,1802,1751,2016-05-01,Jalna,5,sorgum(jawar)_partur,multiplicative,1750.625,1784.8689204004731
partur,sorgum(jawar),2016,807,1738,1823,1780,2016-06-01,Jalna,6,sorgum(jawar)_partur,multiplicative,1766.125,1811.8533594151752
partur,sorgum(jawar),2016,270,1756,1863,1819,2016-07-01,Jalna,7,sorgum(jawar)_partur,multiplicative,1746.375,1777.3155053062028
partur,sorgum(jawar),2016,572,1613,1727,1690,2016-08-01,Jalna,8,sorgum(jawar)_partur,multiplicative,1733.0,1668.1431689708384
partur,sorgum(jawar),2016,676,1595,1681,1642,2016-09-01,Jalna,9,sorgum(jawar)_partur,multiplicative,1762.125,1673.7605752698898
karanja,soybean,2014,113000,2960,3329,3191,2014-11-01,Wasim,11,soybean_karanja,additive,3111.125,3210.5510416666666
karanja,soybean,2014,75000,2970,3258,3113,2014-12-01,Wasim,12,soybean_karanja,additive,3143.125,3106.8010416666666
karanja,soybean,2015,44800,3050,3333,3204,2015-01-01,Wasim,1,soybean_karanja,additive,3166.375,3162.092708333333
karanja,soybean,2015,33315,3017,3301,3175,2015-02-01,Wasim,2,soybean_karanja,additive,3207.75,3203.555208333333
karanja,soybean,2015,23795,2990,3264,3156,2015-03-01,Wasim,3,soybean_karanja,additive,3324.25,3175.5510416666666
karanja,soybean,2015,23795,2990,3264,3156,2015-03-01,Wasim,3,soybean_karanja,additive,3105.25,3114.092708333333
karanja,soybean,2016,6245,3009,3313,3156,2016-09-01,Wasim,9,soybean_karanja,additive,3324.25,3175.5510416666666
karanja,soybean,2016,6245,3009,3313,3156,2016-09-01,Wasim,9,soybean_karanja,additive,3105.25,3114.092708333333
karanja,soybean,2015,16470,3271,3644,3479,2015-04-01,Wasim,4,soybean_karanja,additive,3430.125,3472.8010416666666
karanja,soybean,2015,30685,3573,3931,3770,2015-05-01,Wasim,5,soybean_karanja,additive,3487.5,3728.092708333333
karanja,soybean,2015,30875,3256,3597,3456,2015-06-01,Wasim,6,soybean_karanja,additive,3475.5,3484.555208333333
karanja,soybean,2015,11550,3135,3489,3334,2015-07-01,Wasim,7,soybean_karanja,additive,3376.25,3353.5510416666666
karanja,soybean,2015,9830,3047,3302,3205,2015-08-01,Wasim,8,soybean_karanja,additive,3324.0,3198.8010416666666
karanja,soybean,2015,14705,3102,3381,3250,2015-09-01,Wasim,9,soybean_karanja,additive,3373.75,3208.092708333333
karanja,soybean,2015,116100,3271,3752,3558,2015-10-01,Wasim,10,soybean_karanja,additive,3451.125,3586.555208333333
karanja,soybean,2015,91900,3455,3757,3630,2015-11-01,Wasim,11,soybean_karanja,additive,3536.125,3649.5510416666666
karanja,soybean,2015,51425,3374,3644,3528,2015-12-01,Wasim,12,soybean_karanja,additive,3580.875,3521.8010416666666
karanja,soybean,2016,62260,3497,3702,3607,2016-01-01,Wasim,1,soybean_karanja,additive,3582.375,3565.092708333333
karanja,soybean,2016,50100,3455,3666,3559,2016-02-01,Wasim,2,soybean_karanja,additive,3629.25,3587.555208333333
karanja,soybean,2016,38250,3538,3741,3641,2016-03-01,Wasim,3,soybean_karanja,additive,3692.375,3660.5510416666666
karanja,soybean,2016,49700,3782,4024,3892,2016-04-01,Wasim,4,soybean_karanja,additive,3709.125,3885.8010416666666
karanja,soybean,2016,34125,3627,3881,3748,2016-05-01,Wasim,5,soybean_karanja,additive,3693.875,3706.092708333333
karanja,soybean,2016,33290,3226,3854,3552,2016-06-01,Wasim,6,soybean_karanja,additive,3617.125,3580.555208333333
karanja,soybean,2016,22370,3215,3727,3526,2016-07-01,Wasim,7,soybean_karanja,additive,3480.75,3545.5510416666666
karanja,soybean,2016,20955,3140,3585,3393,2016-08-01,Wasim,8,soybean_karanja,additive,3311.125,3386.8010416666666
vadgaon peth,ridge gourd,2014,296,2097,3912,2882,2014-11-01,Kolhapur,11,ridge gourd_vadgaon peth,multiplicative,2634.125,2776.0943031451475
vadgaon peth,ridge gourd,2014,263,1944,3606,2875,2014-12-01,Kolhapur,12,ridge gourd_vadgaon peth,multiplicative,2773.75,3052.0828568000084
vadgaon peth,ridge gourd,2015,192,2188,3638,2863,2015-01-01,Kolhapur,1,ridge gourd_vadgaon peth,multiplicative,2844.0,3288.0014915093225
vadgaon peth,ridge gourd,2015,54,2417,3500,2900,2015-02-01,Kolhapur,2,ridge gourd_vadgaon peth,multiplicative,2697.125,2523.6495066349144
vadgaon peth,ridge gourd,2015,99,1967,3122,2594,2015-03-01,Kolhapur,3,ridge gourd_vadgaon peth,multiplicative,2506.75,2498.677523372142
vadgaon peth,ridge gourd,2015,213,1608,2500,1988,2015-04-01,Kolhapur,4,ridge gourd_vadgaon peth,multiplicative,2361.625,2110.4489458498842
vadgaon peth,ridge gourd,2015,113,1545,3136,2227,2015-05-01,Kolhapur,5,ridge gourd_vadgaon peth,multiplicative,2276.75,2557.589703664429
vadgaon peth,ridge gourd,2015,129,1850,3050,2375,2015-06-01,Kolhapur,6,ridge gourd_vadgaon peth,multiplicative,2246.75,2066.7819235372144
