APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,j_date,cycle,trend
chandur bajar,gram,2016,4250,4850,5547,5303,2016-04-01,Amaravathi,4,gram_chandur bajar,gram_chandur bajar_2016_4,-444.2219759361069,5747.221975936107
chandur bajar,gram,2016,3313,5140,5848,5450,2016-05-01,Amaravathi,5,gram_chandur bajar,gram_chandur bajar_2016_5,-559.6190086721781,6009.619008672178
chandur bajar,gram,2016,1033,5725,6711,6387,2016-06-01,Amaravathi,6,gram_chandur bajar,gram_chandur bajar_2016_6,106.24507070010714,6280.754929299893
chandur bajar,gram,2016,485,6750,7861,7368,2016-07-01,Amaravathi,7,gram_chandur bajar,gram_chandur bajar_2016_7,809.0909746867783,6558.909025313222
chandur bajar,gram,2016,86,5067,6433,5896,2016-08-01,Amaravathi,8,gram_chandur bajar,gram_chandur bajar_2016_8,-946.4269873753265,6842.4269873753265
chandur bajar,gram,2016,172,5625,7498,7016,2016-09-01,Amaravathi,9,gram_chandur bajar,gram_chandur bajar_2016_9,-114.16018800854454,7130.1601880085445
chandur bajar,gram,2016,894,8405,9946,9257,2016-10-01,Amaravathi,10,gram_chandur bajar,gram_chandur bajar_2016_10,1836.631517131893,7420.368482868107
chandur bajar,gram,2016,300,7840,9338,8773,2016-11-01,Amaravathi,11,gram_chandur bajar,gram_chandur bajar_2016_11,1061.7596225082616,7711.240377491738
chandur bajar,pigeon pea (tur),2014,15,4699,4923,4750,2014-10-01,Amaravathi,10,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2014_10,-464.0153217394045,5214.0153217394045
chandur bajar,pigeon pea (tur),2014,5201,4700,5108,4951,2014-11-01,Amaravathi,11,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2014_11,-494.3275834694632,5445.327583469463
chandur bajar,pigeon pea (tur),2014,725,4300,5017,4825,2014-12-01,Amaravathi,12,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2014_12,-851.349835623434,5676.349835623434
chandur bajar,pigeon pea (tur),2015,482,4233,4910,4733,2015-01-01,Amaravathi,1,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_1,-1173.4831138855625,5906.4831138855625
chandur bajar,pigeon pea (tur),2015,9700,4914,5801,5546,2015-02-01,Amaravathi,2,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_2,-588.5963602928259,6134.596360292826
chandur bajar,pigeon pea (tur),2015,5812,4843,5997,5570,2015-03-01,Amaravathi,3,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_3,-788.8250899360246,6358.825089936025
chandur bajar,pigeon pea (tur),2015,4975,5400,6575,6219,2015-04-01,Amaravathi,4,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_4,-357.93694518077154,6576.9369451807715
chandur bajar,pigeon pea (tur),2015,2523,5500,7255,6685,2015-05-01,Amaravathi,5,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_5,-101.20655271146734,6786.206552711467
chandur bajar,pigeon pea (tur),2015,1924,5875,7255,6929,2015-06-01,Amaravathi,6,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_6,-54.68482862177734,6983.684828621777
chandur bajar,pigeon pea (tur),2015,1486,5475,7498,7290,2015-07-01,Amaravathi,7,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_7,123.64056509007878,7166.359434909921
chandur bajar,pigeon pea (tur),2015,846,6960,8995,8281,2015-08-01,Amaravathi,8,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_8,949.8161444437674,7331.183855556233
chandur bajar,pigeon pea (tur),2015,92,7500,9433,9293,2015-09-01,Amaravathi,9,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_9,1817.8111501057738,7475.188849894226
chandur bajar,pigeon pea (tur),2015,234,8000,10100,9182,2015-10-01,Amaravathi,10,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_10,1586.001187652304,7595.998812347696
chandur bajar,pigeon pea (tur),2015,7,8000,9800,8880,2015-11-01,Amaravathi,11,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_11,1187.6257306907482,7692.374269309252
chandur bajar,pigeon pea (tur),2015,3109,7214,9076,8521,2015-12-01,Amaravathi,12,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2015_12,756.9330020862126,7764.066997913787
chandur bajar,pigeon pea (tur),2016,33321,7780,9142,8789,2016-01-01,Amaravathi,1,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_1,977.4289586221212,7811.571041377879
chandur bajar,pigeon pea (tur),2016,9379,7391,8166,7971,2016-02-01,Amaravathi,2,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_2,135.14647395559405,7835.853526044406
chandur bajar,pigeon pea (tur),2016,4384,7729,8284,8057,2016-03-01,Amaravathi,3,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_3,218.50752864461901,7838.492471355381
chandur bajar,pigeon pea (tur),2016,6639,8450,9305,8979,2016-04-01,Amaravathi,4,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_4,1157.8496367009602,7821.15036329904
chandur bajar,pigeon pea (tur),2016,6308,8100,8894,8549,2016-05-01,Amaravathi,5,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_5,763.3737449309829,7785.626255069017
chandur bajar,pigeon pea (tur),2016,4558,8175,8721,8509,2016-06-01,Amaravathi,6,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_6,774.5571441181164,7734.442855881884
chandur bajar,pigeon pea (tur),2016,2110,7775,8385,8105,2016-07-01,Amaravathi,7,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_7,434.40001645520715,7670.599983544793
chandur bajar,pigeon pea (tur),2016,983,5000,5855,5519,2016-08-01,Amaravathi,8,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_8,-2078.5815540799713,7597.581554079971
chandur bajar,pigeon pea (tur),2016,2309,5950,6813,6511,2016-09-01,Amaravathi,9,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_9,-1008.1429835199287,7519.142983519929
chandur bajar,pigeon pea (tur),2016,1802,5931,6566,6336,2016-10-01,Amaravathi,10,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_10,-1101.7405744258795,7437.7405744258795
chandur bajar,pigeon pea (tur),2016,985,5252,5756,5535,2016-11-01,Amaravathi,11,pigeon pea (tur)_chandur bajar,pigeon pea (tur)_chandur bajar_2016_11,-1820.2005399943337,7355.200539994334
morshi,wheat(husked),2014,905,1444,1522,1485,2014-09-01,Amaravathi,9,wheat(husked)_morshi,wheat(husked)_morshi_2014_9,24.31877086676309,1460.681229133237
morshi,wheat(husked),2014,598,1367,1508,1438,2014-10-01,Amaravathi,10,wheat(husked)_morshi,wheat(husked)_morshi_2014_10,-30.043617541394724,1468.0436175413947
morshi,wheat(husked),2014,1554,1433,1511,1473,2014-11-01,Amaravathi,11,wheat(husked)_morshi,wheat(husked)_morshi_2014_11,-2.4212051813442486,1475.4212051813442
morshi,wheat(husked),2014,950,1433,1528,1481,2014-12-01,Amaravathi,12,wheat(husked)_morshi,wheat(husked)_morshi_2014_12,-1.8104140239136086,1482.8104140239136
morshi,wheat(husked),2015,1046,1506,1606,1556,2015-01-01,Amaravathi,1,wheat(husked)_morshi,wheat(husked)_morshi_2015_1,65.79384721330712,1490.2061527866929
morshi,wheat(husked),2015,904,1494,1600,1547,2015-02-01,Amaravathi,2,wheat(husked)_morshi,wheat(husked)_morshi_2015_2,49.39780132149349,1497.6021986785065
morshi,wheat(husked),2015,1350,1506,1625,1566,2015-03-01,Amaravathi,3,wheat(husked)_morshi,wheat(husked)_morshi_2015_3,60.9665499373134,1505.0334500626866
morshi,wheat(husked),2015,2552,1538,1600,1570,2015-04-01,Amaravathi,4,wheat(husked)_morshi,wheat(husked)_morshi_2015_4,57.43432107160925,1512.5656789283908
morshi,wheat(husked),2015,2015,1467,1628,1549,2015-05-01,Amaravathi,5,wheat(husked)_morshi,wheat(husked)_morshi_2015_5,28.69723864151274,1520.3027613584873
morshi,wheat(husked),2015,1365,1394,1551,1470,2015-06-01,Amaravathi,6,wheat(husked)_morshi,wheat(husked)_morshi_2015_6,-58.384469886515035,1528.384469886515
morshi,wheat(husked),2015,817,1400,1481,1426,2015-07-01,Amaravathi,7,wheat(husked)_morshi,wheat(husked)_morshi_2015_7,-110.96851282016382,1536.9685128201638
morshi,wheat(husked),2015,860,1450,1514,1469,2015-08-01,Amaravathi,8,wheat(husked)_morshi,wheat(husked)_morshi_2015_8,-77.17610817344416,1546.1761081734442
morshi,wheat(husked),2015,912,1431,1525,1460,2015-09-01,Amaravathi,9,wheat(husked)_morshi,wheat(husked)_morshi_2015_9,-96.05911863985466,1556.0591186398547
morshi,wheat(husked),2015,1385,1481,1563,1505,2015-10-01,Amaravathi,10,wheat(husked)_morshi,wheat(husked)_morshi_2015_10,-61.62117184528552,1566.6211718452855
morshi,wheat(husked),2015,1648,1536,1643,1568,2015-11-01,Amaravathi,11,wheat(husked)_morshi,wheat(husked)_morshi_2015_11,-9.805858466477503,1577.8058584664775
morshi,wheat(husked),2015,1461,1556,1644,1580,2015-12-01,Amaravathi,12,wheat(husked)_morshi,wheat(husked)_morshi_2015_12,-9.518255947767557,1589.5182559477676
morshi,wheat(husked),2016,1146,1585,1692,1615,2016-01-01,Amaravathi,1,wheat(husked)_morshi,wheat(husked)_morshi_2016_1,13.342686928048806,1601.6573130719512
morshi,wheat(husked),2016,765,1625,1744,1673,2016-02-01,Amaravathi,2,wheat(husked)_morshi,wheat(husked)_morshi_2016_2,58.88397028814438,1614.1160297118556
morshi,wheat(husked),2016,814,1600,1713,1652,2016-03-01,Amaravathi,3,wheat(husked)_morshi,wheat(husked)_morshi_2016_3,25.204255080361463,1626.7957449196385
morshi,wheat(husked),2016,1103,1600,1706,1632,2016-04-01,Amaravathi,4,wheat(husked)_morshi,wheat(husked)_morshi_2016_4,-7.634600228886939,1639.634600228887
morshi,wheat(husked),2016,686,1563,1700,1611,2016-05-01,Amaravathi,5,wheat(husked)_morshi,wheat(husked)_morshi_2016_5,-41.58648983261196,1652.586489832612
morshi,wheat(husked),2016,1064,1690,1825,1754,2016-06-01,Amaravathi,6,wheat(husked)_morshi,wheat(husked)_morshi_2016_6,88.39946370131793,1665.600536298682
morshi,wheat(husked),2016,308,1674,1764,1730,2016-07-01,Amaravathi,7,wheat(husked)_morshi,wheat(husked)_morshi_2016_7,51.40012936117955,1678.5998706388204
morshi,wheat(husked),2016,571,1631,1726,1685,2016-08-01,Amaravathi,8,wheat(husked)_morshi,wheat(husked)_morshi_2016_8,-6.562873529563149,1691.5628735295631
morshi,wheat(husked),2016,600,1679,1737,1714,2016-09-01,Amaravathi,9,wheat(husked)_morshi,wheat(husked)_morshi_2016_9,9.49994927170269,1704.5000507282973
morshi,wheat(husked),2016,873,1656,1756,1709,2016-10-01,Amaravathi,10,wheat(husked)_morshi,wheat(husked)_morshi_2016_10,-8.417806196454194,1717.4178061964542
morshi,wheat(husked),2016,879,1667,1767,1719,2016-11-01,Amaravathi,11,wheat(husked)_morshi,wheat(husked)_morshi_2016_11,-11.32848136375901,1730.328481363759
morshi,sorgum(jawar),2014,49,1400,1500,1450,2014-09-01,Amaravathi,9,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2014_9,49.12053368683928,1400.8794663131607
morshi,sorgum(jawar),2014,49,1400,1500,1450,2014-10-01,Amaravathi,10,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2014_10,59.93077606636734,1390.0692239336327
morshi,sorgum(jawar),2014,1273,1364,1475,1420,2014-11-01,Amaravathi,11,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2014_11,40.710318112341156,1379.2896818876588
morshi,sorgum(jawar),2014,1368,1361,1456,1409,2014-12-01,Amaravathi,12,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2014_12,40.391002756165335,1368.6089972438347
morshi,sorgum(jawar),2015,893,1344,1461,1403,2015-01-01,Amaravathi,1,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_1,44.879228980423704,1358.1207710195763
morshi,sorgum(jawar),2015,779,1344,1438,1391,2015-02-01,Amaravathi,2,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_2,43.0561513909779,1347.943848609022
morshi,sorgum(jawar),2015,950,1344,1469,1407,2015-03-01,Amaravathi,3,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_3,68.7748750755784,1338.2251249244216
morshi,sorgum(jawar),2015,1073,1350,1463,1408,2015-04-01,Amaravathi,4,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_4,78.86159502735586,1329.1384049726441
morshi,sorgum(jawar),2015,684,1322,1400,1363,2015-05-01,Amaravathi,5,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_5,42.09952194251855,1320.9004780574815
morshi,sorgum(jawar),2015,610,1238,1316,1271,2015-06-01,Amaravathi,6,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_6,-42.777421979616975,1313.777421979617
morshi,sorgum(jawar),2015,459,1131,1200,1150,2015-07-01,Amaravathi,7,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_7,-158.0616267409489,1308.061626740949
morshi,sorgum(jawar),2015,405,1079,1164,1102,2015-08-01,Amaravathi,8,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_8,-202.01874645463818,1304.0187464546382
morshi,sorgum(jawar),2015,454,1100,1168,1120,2015-09-01,Amaravathi,9,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_9,-181.81564671713295,1301.815646717133
morshi,sorgum(jawar),2015,983,1094,1163,1116,2015-10-01,Amaravathi,10,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_10,-185.4929314083472,1301.4929314083472
morshi,sorgum(jawar),2015,1817,1200,1275,1218,2015-11-01,Amaravathi,11,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_11,-84.97756962899689,1302.977569628997
morshi,sorgum(jawar),2015,2064,1256,1341,1271,2015-12-01,Amaravathi,12,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2015_12,-35.08059739766804,1306.080597397668
morshi,sorgum(jawar),2016,700,1283,1408,1308,2016-01-01,Amaravathi,1,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_1,-2.5599397519276863,1310.5599397519277
morshi,sorgum(jawar),2016,439,1350,1475,1383,2016-02-01,Amaravathi,2,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_2,66.84840364403044,1316.1515963559696
morshi,sorgum(jawar),2016,497,1306,1418,1337,2016-03-01,Amaravathi,3,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_3,14.410033088358205,1322.5899669116418
morshi,sorgum(jawar),2016,456,1338,1419,1352,2016-04-01,Amaravathi,4,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_4,22.348768626931133,1329.6512313730689
morshi,sorgum(jawar),2016,406,1341,1459,1369,2016-05-01,Amaravathi,5,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_5,31.879424034944805,1337.1205759650552
morshi,sorgum(jawar),2016,647,1431,1511,1472,2016-06-01,Amaravathi,6,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_6,127.20284510720285,1344.7971548927972
morshi,sorgum(jawar),2016,170,1417,1500,1467,2016-07-01,Amaravathi,7,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_7,114.49995299848706,1352.500047001513
morshi,sorgum(jawar),2016,278,1364,1439,1396,2016-08-01,Amaravathi,8,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_8,35.87216708538767,1360.1278329146123
morshi,sorgum(jawar),2016,385,1375,1463,1428,2016-09-01,Amaravathi,9,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_9,60.34934427387043,1367.6506557261296
morshi,sorgum(jawar),2016,472,1394,1509,1458,2016-10-01,Amaravathi,10,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_10,82.9389213654722,1375.0610786345278
morshi,sorgum(jawar),2016,970,1194,1320,1251,2016-11-01,Amaravathi,11,sorgum(jawar)_morshi,sorgum(jawar)_morshi_2016_11,-131.38938317843986,1382.3893831784399
morshi,gram,2014,559,2256,2500,2378,2014-09-01,Amaravathi,9,gram_morshi,gram_morshi_2014_9,245.48452781340666,2132.5154721865933
morshi,gram,2014,405,2275,2450,2363,2014-10-01,Amaravathi,10,gram_morshi,gram_morshi_2014_10,69.12345372341042,2293.8765462765896
morshi,gram,2014,709,2222,2428,2325,2014-11-01,Amaravathi,11,gram_morshi,gram_morshi_2014_11,-130.391048196469,2455.391048196469
morshi,gram,2014,586,2289,2472,2381,2014-12-01,Amaravathi,12,gram_morshi,gram_morshi_2014_12,-236.25560793469185,2617.255607934692
morshi,gram,2015,617,2828,3039,2933,2015-01-01,Amaravathi,1,gram_morshi,gram_morshi_2015_1,153.41463892540378,2779.585361074596
morshi,gram,2015,632,2994,3150,3069,2015-02-01,Amaravathi,2,gram_morshi,gram_morshi_2015_2,126.6522165554411,2942.347783444559
morshi,gram,2015,2939,3082,3297,3187,2015-03-01,Amaravathi,3,gram_morshi,gram_morshi_2015_3,81.39376497771536,3105.6062350222846
morshi,gram,2015,4931,3444,3769,3610,2015-04-01,Amaravathi,4,gram_morshi,gram_morshi_2015_4,340.4967665791755,3269.5032334208245
morshi,gram,2015,1606,4044,4278,4164,2015-05-01,Amaravathi,5,gram_morshi,gram_morshi_2015_5,729.767832643659,3434.232167356341
morshi,gram,2015,905,3850,4038,3944,2015-06-01,Amaravathi,6,gram_morshi,gram_morshi_2015_6,343.8007639758912,3600.199236024109
morshi,gram,2015,653,3938,4150,4013,2015-07-01,Amaravathi,7,gram_morshi,gram_morshi_2015_7,244.73325648519403,3768.266743514806
morshi,gram,2015,438,4029,4271,4091,2015-08-01,Amaravathi,8,gram_morshi,gram_morshi_2015_8,151.4881306034049,3939.511869396595
morshi,gram,2015,414,3913,4113,3965,2015-09-01,Amaravathi,9,gram_morshi,gram_morshi_2015_9,-150.16475152294333,4115.164751522943
morshi,gram,2015,676,4263,4856,4395,2015-10-01,Amaravathi,10,gram_morshi,gram_morshi_2015_10,98.44979217105629,4296.550207828944
morshi,gram,2015,343,4057,4414,4175,2015-11-01,Amaravathi,11,gram_morshi,gram_morshi_2015_11,-309.8992032799906,4484.899203279991
morshi,gram,2015,592,4044,4333,4095,2015-12-01,Amaravathi,12,gram_morshi,gram_morshi_2015_12,-586.5042339615848,4681.504233961585
morshi,gram,2016,447,4150,4494,4224,2016-01-01,Amaravathi,1,gram_morshi,gram_morshi_2016_1,-663.4641089571751,4887.464108957175
morshi,gram,2016,1233,4000,4183,4074,2016-02-01,Amaravathi,2,gram_morshi,gram_morshi_2016_2,-1029.5110722039835,5103.5110722039835
morshi,gram,2016,6632,4000,4186,4084,2016-03-01,Amaravathi,3,gram_morshi,gram_morshi_2016_3,-1245.962702571137,5329.962702571137
morshi,gram,2016,4719,4800,5175,4909,2016-04-01,Amaravathi,4,gram_morshi,gram_morshi_2016_4,-657.4931345076311,5566.493134507631
morshi,gram,2016,892,5275,5683,5378,2016-05-01,Amaravathi,5,gram_morshi,gram_morshi_2016_5,-433.99777577335317,5811.997775773353
morshi,gram,2016,915,6020,6417,6232,2016-06-01,Amaravathi,6,gram_morshi,gram_morshi_2016_6,167.03889908087604,6064.961100919124
morshi,gram,2016,254,7250,7588,7482,2016-07-01,Amaravathi,7,gram_morshi,gram_morshi_2016_7,1158.4036641140947,6323.596335885905
morshi,gram,2016,346,5857,6207,6025,2016-08-01,Amaravathi,8,gram_morshi,gram_morshi_2016_8,-561.2211059265828,6586.221105926583
morshi,gram,2016,444,6975,7425,7180,2016-09-01,Amaravathi,9,gram_morshi,gram_morshi_2016_9,328.1229614158847,6851.877038584115
morshi,gram,2016,662,7622,8177,7897,2016-10-01,Amaravathi,10,gram_morshi,gram_morshi_2016_10,777.7450017897427,7119.254998210257
morshi,gram,2016,575,7833,8817,8376,2016-11-01,Amaravathi,11,gram_morshi,gram_morshi_2016_11,988.7490739923542,7387.250926007646
varud-rajura bazar,sorgum(jawar),2014,5,1401,1585,1568,2014-11-01,Amaravathi,11,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2014_11,274.5320794887448,1293.4679205112552
varud-rajura bazar,sorgum(jawar),2015,16,1417,1417,1417,2015-01-01,Amaravathi,1,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_1,123.17988855086946,1293.8201114491305
varud-rajura bazar,sorgum(jawar),2015,44,1333,1375,1354,2015-02-01,Amaravathi,2,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_2,59.65611506331379,1294.3438849366862
varud-rajura bazar,sorgum(jawar),2015,17,1301,1313,1306,2015-03-01,Amaravathi,3,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_3,10.712189046053027,1295.287810953947
varud-rajura bazar,sorgum(jawar),2015,23,1193,1363,1330,2015-04-01,Amaravathi,4,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_4,33.06225544714789,1296.937744552852
varud-rajura bazar,sorgum(jawar),2015,18,1107,1107,1107,2015-05-01,Amaravathi,5,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_5,-192.58623590349407,1299.586235903494
varud-rajura bazar,sorgum(jawar),2015,6,1106,1106,1106,2015-06-01,Amaravathi,6,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_6,-197.54649908561964,1303.5464990856196
varud-rajura bazar,sorgum(jawar),2015,8,1139,1139,1139,2015-07-01,Amaravathi,7,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_7,-170.01138178153496,1309.011381781535
varud-rajura bazar,sorgum(jawar),2015,11,1175,1216,1195,2015-08-01,Amaravathi,8,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_8,-121.05026511161827,1316.0502651116183
varud-rajura bazar,sorgum(jawar),2015,31,1243,1293,1263,2015-09-01,Amaravathi,9,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_9,-61.626273082633816,1324.6262730826338
varud-rajura bazar,sorgum(jawar),2015,65,1170,1190,1186,2015-10-01,Amaravathi,10,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_10,-148.62687328565198,1334.626873285652
varud-rajura bazar,sorgum(jawar),2015,20,1251,1276,1267,2015-11-01,Amaravathi,11,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_11,-78.90101689106655,1345.9010168910665
varud-rajura bazar,sorgum(jawar),2015,33,1350,1383,1373,2015-12-01,Amaravathi,12,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2015_12,14.795236726532266,1358.2047632734677
varud-rajura bazar,sorgum(jawar),2016,8,1470,1470,1470,2016-03-01,Amaravathi,3,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_3,98.75514132811077,1371.2448586718892
varud-rajura bazar,sorgum(jawar),2016,22,1448,1467,1457,2016-05-01,Amaravathi,5,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_5,72.26270365168148,1384.7372963483185
varud-rajura bazar,sorgum(jawar),2016,40,1516,1540,1527,2016-06-01,Amaravathi,6,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_6,128.5402084719267,1398.4597915280733
varud-rajura bazar,sorgum(jawar),2016,42,1550,1574,1558,2016-07-01,Amaravathi,7,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_7,145.76477637374637,1412.2352236262536
varud-rajura bazar,sorgum(jawar),2016,5,1435,1471,1459,2016-08-01,Amaravathi,8,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_8,33.033190311746466,1425.9668096882535
varud-rajura bazar,sorgum(jawar),2016,11,1463,1477,1471,2016-09-01,Amaravathi,9,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_9,31.351130255299722,1439.6488697447003
varud-rajura bazar,sorgum(jawar),2016,111,1341,1450,1398,2016-11-01,Amaravathi,11,sorgum(jawar)_varud-rajura bazar,sorgum(jawar)_varud-rajura bazar_2016_11,-55.29636957016578,1453.2963695701658
varud-rajura bazar,soybean,2014,21,3113,3337,3240,2014-09-01,Amaravathi,9,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2014_9,-27.23762815782493,3267.237628157825
varud-rajura bazar,soybean,2014,71,3159,3319,3250,2014-10-01,Amaravathi,10,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2014_10,-27.66214425197404,3277.662144251974
varud-rajura bazar,soybean,2014,194,3142,3333,3263,2014-11-01,Amaravathi,11,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2014_11,-25.06963682852438,3288.0696368285244
varud-rajura bazar,soybean,2014,68,2900,3223,3062,2014-12-01,Amaravathi,12,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2014_12,-236.4257935297196,3298.4257935297196
varud-rajura bazar,soybean,2015,98,3008,3258,3187,2015-01-01,Amaravathi,1,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_1,-121.68063347478528,3308.6806334747853
varud-rajura bazar,soybean,2015,90,2978,3247,3185,2015-02-01,Amaravathi,2,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_2,-133.6364096619909,3318.636409661991
varud-rajura bazar,soybean,2015,28,2906,3229,3161,2015-03-01,Amaravathi,3,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_3,-167.01932469368148,3328.0193246936815
varud-rajura bazar,soybean,2015,22,3388,3734,3560,2015-04-01,Amaravathi,4,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_4,223.52794158383813,3336.472058416162
varud-rajura bazar,soybean,2015,21,3706,3724,3713,2015-05-01,Amaravathi,5,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_5,369.46709640219433,3343.5329035978057
varud-rajura bazar,soybean,2015,73,3441,3681,3540,2015-06-01,Amaravathi,6,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_6,191.1201420295256,3348.8798579704744
varud-rajura bazar,soybean,2015,63,3073,3306,3181,2015-07-01,Amaravathi,7,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_7,-171.4218362012839,3352.421836201284
varud-rajura bazar,soybean,2015,34,3233,3331,3298,2015-08-01,Amaravathi,8,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_8,-56.18720304611725,3354.1872030461172
varud-rajura bazar,soybean,2015,31,3166,3292,3268,2015-09-01,Amaravathi,9,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_9,-86.09718461323246,3354.0971846132325
varud-rajura bazar,soybean,2015,329,3100,3687,3435,2015-10-01,Amaravathi,10,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_10,82.96210999101504,3352.037890008985
varud-rajura bazar,soybean,2015,98,3003,3653,3422,2015-11-01,Amaravathi,11,soybean_varud-rajura bazar,soybean_varud-rajura bazar_2015_11,74.15838240065386,3347.841617599346
